method,node_id,x,y,z,nearest_baseline_m
baseline,454,26.200035095214844,2.0999996662139893,0.06083627790212631,nan
baseline,455,26.10003662109375,3.3999998569488525,0.01706341654062271,nan
baseline,456,26.500036239624023,0.2999997138977051,0.02680262364447117,nan
baseline,457,26.60003662109375,4.199999809265137,0.0032322676852345467,nan
baseline,458,25.60003662109375,4.299999713897705,-0.0120425159111619,nan
baseline,459,26.500038146972656,1.299999713897705,0.03441862761974335,nan
baseline,460,26.300037384033203,-1.1000003814697266,0.028744284063577652,nan
baseline,461,26.70003890991211,3.299999713897705,0.024514304473996162,nan
baseline,462,27.400039672851562,0.39999961853027344,0.08667878061532974,nan
baseline,463,27.100040435791016,1.5999996662139893,0.05467526614665985,nan
baseline,464,27.30004119873047,3.299999713897705,0.05367100611329079,nan
baseline,465,27.50004005432129,2.0999996662139893,0.07766170799732208,nan
baseline,466,27.400041580200195,3.999999523162842,0.06146429479122162,nan
baseline,467,27.600040435791016,-0.8000004291534424,0.11596750468015671,nan
baseline,468,26.700040817260742,2.6999995708465576,0.05219641700387001,nan
baseline,469,27.700040817260742,0.9999995231628418,0.12137789279222488,nan
baseline,470,27.60004234313965,-0.20000052452087402,0.08497557789087296,nan
baseline,471,28.000041961669922,2.8999996185302734,0.08107219636440277,nan
baseline,472,28.000043869018555,3.499999523162842,0.11212810128927231,nan
baseline,473,26.700042724609375,-0.6000003814697266,0.06122208014130592,nan
baseline,474,28.300045013427734,0.7999995946884155,0.1422353982925415,nan
baseline,475,28.60004425048828,2.499999523162842,0.0788663774728775,nan
baseline,476,28.40004539489746,1.4999995231628418,0.07385185360908508,nan
baseline,477,28.300045013427734,0.19999957084655762,0.05889240652322769,nan
baseline,478,17.10004425048828,-3.1000006198883057,0.3274547755718231,nan
baseline,479,28.40004539489746,4.1999993324279785,0.08455153554677963,nan
baseline,480,28.90004539489746,0.8999994993209839,0.1346871554851532,nan
baseline,481,28.500045776367188,-0.8000006675720215,0.12720400094985962,nan
